Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"All the details that awaited me , the telephone calls , the paperwork , the crunch of tires on the gravel , the prepared explanations -- I was in the next room , I came and found her -- and finally the bundle carried out , light as a girl -- I let all of that dissolve in the steam , as it clouded the door , and encased me .","All/all/PDT the/the/DT details/detail/NNS that/that/WDT awaited/await/VBD me/I/PRP ,/,/, the/the/DT telephone/telephone/NN calls/call/VBZ ,/,/, the/the/DT paperwork/paperwork/NN ,/,/, the/the/DT crunch/crunch/NN of/of/IN tires/tire/NNS on/on/IN the/the/DT gravel/gravel/NN ,/,/, the/the/DT prepared/prepared/JJ explanations/explanation/NNS --/--/: I/I/PRP was/be/VBD in/in/IN the/the/DT next/next/JJ room/room/NN ,/,/, I/I/PRP came/come/VBD and/and/CC found/find/VBD her/she/PRP$ --/--/: and/and/CC finally/finally/RB the/the/DT bundle/bundle/NN carried/carry/VBD out/out/RP ,/,/, light/light/JJ as/as/IN a/a/DT girl/girl/NN --/--/: I/I/PRP let/let/VBP all/all/DT of/of/IN that/that/DT dissolve/dissolve/VBP in/in/IN the/the/DT steam/steam/NN ,/,/, as/as/IN it/it/PRP clouded/cloud/VBD the/the/DT door/door/NN ,/,/, and/and/CC encased/encase/VBD me/I/PRP ././. ","ROOT (ROOT-0, calls-10) det:predet (details-3, All-1) det (details-3, the-2) nsubj (awaited-5, details-3) dep (calls-10, details-3) ref (details-3, that-4) acl:relcl (details-3, awaited-5) dobj (awaited-5, me-6) punct (calls-10, ,-7) det (telephone-9, the-8) nsubj (calls-10, telephone-9) punct (calls-10, ,-11) det (paperwork-13, the-12) dep (explanations-25, paperwork-13) punct (paperwork-13, ,-14) det (crunch-16, the-15) appos (paperwork-13, crunch-16) case (tires-18, of-17) nmod:of (crunch-16, tires-18) case (gravel-21, on-19) det (gravel-21, the-20) nmod:on (tires-18, gravel-21) punct (paperwork-13, ,-22) det (explanations-25, the-23) amod (explanations-25, prepared-24) parataxis (calls-10, explanations-25) punct (calls-10, ---26) nsubj (room-32, I-27) cop (room-32, was-28) case (room-32, in-29) det (room-32, the-30) amod (room-32, next-31) parataxis (calls-10, room-32) punct (room-32, ,-33) nsubj (came-35, I-34) nsubj (found-37, I-34) parataxis (calls-10, came-35) conj:and (room-32, came-35) cc (came-35, and-36) conj:and (room-32, found-37) conj:and (came-35, found-37) dobj (found-37, her-38) punct (room-32, ---39) cc (room-32, and-40) advmod (carried-44, finally-41) det (bundle-43, the-42) nsubj (carried-44, bundle-43) parataxis (calls-10, carried-44) conj:and (room-32, carried-44) compound:prt (carried-44, out-45) punct (carried-44, ,-46) xcomp (carried-44, light-47) case (girl-50, as-48) det (girl-50, a-49) nmod:as (light-47, girl-50) punct (calls-10, ---51) nsubj (let-53, I-52) parataxis (calls-10, let-53) nsubj (dissolve-57, all-54) case (that-56, of-55) nmod:of (all-54, that-56) ccomp (let-53, dissolve-57) case (steam-60, in-58) det (steam-60, the-59) nmod:in (dissolve-57, steam-60) punct (dissolve-57, ,-61) mark (clouded-64, as-62) nsubj (clouded-64, it-63) nsubj (encased-69, it-63) advcl:as (dissolve-57, clouded-64) det (door-66, the-65) dobj (clouded-64, door-66) punct (clouded-64, ,-67) cc (clouded-64, and-68) advcl:as (dissolve-57, encased-69) conj:and (clouded-64, encased-69) dobj (encased-69, me-70) punct (calls-10, .-71) ",paperwork,13,"det (paperwork-13, the-12) dep (explanations-25, paperwork-13) punct (paperwork-13, ,-14) appos (paperwork-13, crunch-16) punct (paperwork-13, ,-22) ","the telephone calls , the paperwork , the crunch of tires",NN,[],,,,,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],"['modified', 'crunch']",[],['crunch'],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
There was only so much paperwork I could do in the middle of the night .,There/there/EX was/be/VBD only/only/RB so/so/RB much/much/JJ paperwork/paperwork/NN I/I/PRP could/could/MD do/do/VB in/in/IN the/the/DT middle/middle/NN of/of/IN the/the/DT night/night/NN ././. ,"ROOT (ROOT-0, was-2) expl (was-2, There-1) advmod (paperwork-6, only-3) advmod (much-5, so-4) amod (paperwork-6, much-5) nsubj (was-2, paperwork-6) nsubj (do-9, I-7) aux (do-9, could-8) ccomp (paperwork-6, do-9) case (middle-12, in-10) det (middle-12, the-11) nmod:in (do-9, middle-12) case (night-15, of-13) det (night-15, the-14) nmod:of (middle-12, night-15) punct (was-2, .-16) ",paperwork,6,"advmod (paperwork-6, only-3) amod (paperwork-6, much-5) nsubj (was-2, paperwork-6) ccomp (paperwork-6, do-9) ",There was only so much paperwork I could do in the,NN,[],was-2,be,VBD,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['much'],[0.014166666666666666],[0.04041666666666666],[0.0325],[0.0175],[0.03816666666666666],[0.0175],[0.015],[0.695],[0.02],[0.03833333333333334],[0.04329166666666667],[0.02583333333333333],[0.0022916666666666667],[],[],[],[],['only'],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"His eyes darted around the warehouse , at the ranks of port-a-johns and the glass-walled side office , its file cabinets full of authentic paperwork provided in the event that agents of some Midgard authority came knocking .","His/he/PRP$ eyes/eye/NNS darted/dart/VBN around/around/IN the/the/DT warehouse/warehouse/NN ,/,/, at/at/IN the/the/DT ranks/rank/NNS of/of/IN port-a-johns/port-a-john/NNS and/and/CC the/the/DT glass-walled/glass-walled/JJ side/side/NN office/office/NN ,/,/, its/its/PRP$ file/file/NN cabinets/cabinet/NNS full/full/JJ of/of/IN authentic/authentic/JJ paperwork/paperwork/NN provided/provide/VBN in/in/IN the/the/DT event/event/NN that/that/WDT agents/agent/NNS of/of/IN some/some/DT Midgard/Midgard/NNP authority/authority/NN came/come/VBD knocking/knock/VBG ././. ","ROOT (ROOT-0, provided-26) nmod:poss (eyes-2, His-1) nsubj (provided-26, eyes-2) acl (eyes-2, darted-3) case (warehouse-6, around-4) det (warehouse-6, the-5) nmod:around (darted-3, warehouse-6) punct (provided-26, ,-7) case (ranks-10, at-8) det (ranks-10, the-9) nmod:at (provided-26, ranks-10) case (port-a-johns-12, of-11) nmod:of (ranks-10, port-a-johns-12) cc (port-a-johns-12, and-13) det (office-17, the-14) amod (office-17, glass-walled-15) compound (office-17, side-16) nmod:of (ranks-10, office-17) conj:and (port-a-johns-12, office-17) punct (provided-26, ,-18) nmod:poss (cabinets-21, its-19) compound (cabinets-21, file-20) nsubj (provided-26, cabinets-21) case (paperwork-25, full-22) case (paperwork-25, of-23) amod (paperwork-25, authentic-24) nmod:of (cabinets-21, paperwork-25) case (event-29, in-27) det (event-29, the-28) nmod:in (provided-26, event-29) dobj (knocking-37, event-29) ref (event-29, that-30) nsubj (came-36, agents-31) case (authority-35, of-32) det (authority-35, some-33) compound (authority-35, Midgard-34) nmod:of (agents-31, authority-35) acl:relcl (event-29, came-36) xcomp (came-36, knocking-37) punct (provided-26, .-38) ",paperwork,25,"case (paperwork-25, full-22) case (paperwork-25, of-23) amod (paperwork-25, authentic-24) nmod:of (cabinets-21, paperwork-25) ",file cabinets full of authentic paperwork provided in the event that,NN,[],,,,,[],[],[],,"[('of', 'cabinets', 21)]",['of'],[],['cabinets'],[],[],[],[],[],[],[],['authentic'],[0.068125],[0.0675],[0.261875],[0.04625],[0.11375],[0.018958333333333334],[0.03625],[0.055],[0.0325],[0.07],[0.08412499999999999],[0.13316666666666668],[0.0125],[],[],[],"['full', 'of']",[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"Oh , Lord , details and paperwork .","Oh/oh/UH ,/,/, Lord/Lord/NNP ,/,/, details/detail/NNS and/and/CC paperwork/paperwork/NN ././. ","ROOT (ROOT-0, Lord-3) discourse (Lord-3, Oh-1) punct (Lord-3, ,-2) punct (Lord-3, ,-4) conj:and (Lord-3, details-5) cc (Lord-3, and-6) conj:and (Lord-3, paperwork-7) punct (Lord-3, .-8) ",paperwork,7,"conj:and (Lord-3, paperwork-7) ",", Lord , details and paperwork .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'Lord', 3)]",['and'],[Lord-3],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"There was always paperwork to complete or a meeting to attend about funding , programming , etc . ''","There/there/EX was/be/VBD always/always/RB paperwork/paperwork/NN to/to/TO complete/complete/VB or/or/CC a/a/DT meeting/meeting/NN to/to/TO attend/attend/VB about/about/IN funding/funding/NN ,/,/, programming/programming/NN ,/,/, etc/etc/FW ././. ''/''/'' ","ROOT (ROOT-0, was-2) expl (was-2, There-1) advmod (was-2, always-3) nsubj (was-2, paperwork-4) mark (complete-6, to-5) acl:to (paperwork-4, complete-6) cc (paperwork-4, or-7) det (meeting-9, a-8) nsubj (was-2, meeting-9) conj:or (paperwork-4, meeting-9) mark (attend-11, to-10) acl:to (meeting-9, attend-11) case (programming-15, about-12) compound (programming-15, funding-13) punct (programming-15, ,-14) nmod:about (attend-11, programming-15) punct (programming-15, ,-16) conj (programming-15, etc-17) punct (was-2, .-18) punct (was-2, ''-19) ",paperwork,4,"nsubj (was-2, paperwork-4) acl:to (paperwork-4, complete-6) cc (paperwork-4, or-7) conj:or (paperwork-4, meeting-9) ",There was always paperwork to complete or a meeting,NN,[],was-2,be,VBD,subject,['always'],[],[],,[],[],[],[],[],[],"[('or', 'meeting', 9)]",['or'],[meeting-9],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
Only then had she been able to get to the paperwork .,Only/only/RB then/then/RB had/have/VBD she/she/PRP been/be/VBN able/able/JJ to/to/TO get/get/VB to/to/TO the/the/DT paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, had-3) advmod (had-3, Only-1) nsubj (had-3, then-2) dobj (had-3, she-4) cop (able-6, been-5) acl (she-4, able-6) mark (get-8, to-7) xcomp (able-6, get-8) case (paperwork-11, to-9) det (paperwork-11, the-10) nmod:to (get-8, paperwork-11) punct (had-3, .-12) ",paperwork,11,"case (paperwork-11, to-9) det (paperwork-11, the-10) nmod:to (get-8, paperwork-11) ",able to get to the paperwork .,NN,[],,,,,[],[],[],,"[('to', 'get', 8)]",['to'],[],['get'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['to'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Officially speaking , they were n't people , since they had n't filled out the right paperwork and learned the secret American handshake from the INS .","Officially/officially/RB speaking/speak/VBG ,/,/, they/they/PRP were/be/VBD n't/not/RB people/people/NNS ,/,/, since/since/IN they/they/PRP had/have/VBD n't/not/RB filled/fill/VBN out/out/IN the/the/DT right/right/JJ paperwork/paperwork/NN and/and/CC learned/learn/VBD the/the/DT secret/secret/JJ American/american/JJ handshake/handshake/NN from/from/IN the/the/DT INS/INS/NNP ././. ","ROOT (ROOT-0, people-7) advmod (speaking-2, Officially-1) advcl (people-7, speaking-2) punct (people-7, ,-3) nsubj (people-7, they-4) cop (people-7, were-5) neg (people-7, n't-6) punct (people-7, ,-8) mark (filled-13, since-9) nsubj (filled-13, they-10) nsubj (learned-19, they-10) aux (filled-13, had-11) neg (filled-13, n't-12) acl:since (people-7, filled-13) case (paperwork-17, out-14) det (paperwork-17, the-15) amod (paperwork-17, right-16) nmod:out (filled-13, paperwork-17) cc (filled-13, and-18) acl:since (people-7, learned-19) conj:and (filled-13, learned-19) det (handshake-23, the-20) amod (handshake-23, secret-21) amod (handshake-23, American-22) dobj (learned-19, handshake-23) case (INS-26, from-24) det (INS-26, the-25) nmod:from (learned-19, INS-26) punct (people-7, .-27) ",paperwork,17,"case (paperwork-17, out-14) det (paperwork-17, the-15) amod (paperwork-17, right-16) nmod:out (filled-13, paperwork-17) ",n't filled out the right paperwork and learned the secret American,NN,[],,,,,[],[],[],,"[('out', 'filled', 13)]",['out'],[],['filled'],['the'],['definite article'],[],[],[],[],[],['right'],[0.0225],[0.0325],[0.0125],[0.005],[0.08208333333333333],[0.0175],[0.23104166666666665],[0.1],[0.043375000000000004],[0.18],[0.16725],[0.065],[0.04125],[],[],[],['out'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"They compared his name with their paperwork , then congratulated him on the family 's reunion .","They/they/PRP compared/compare/VBD his/he/PRP$ name/name/NN with/with/IN their/they/PRP$ paperwork/paperwork/NN ,/,/, then/then/RB congratulated/congratulate/VBD him/he/PRP on/on/IN the/the/DT family/family/NN 's/'s/POS reunion/reunion/NN ././. ","ROOT (ROOT-0, compared-2) nsubj (compared-2, They-1) nmod:poss (name-4, his-3) dobj (compared-2, name-4) case (paperwork-7, with-5) nmod:poss (paperwork-7, their-6) nmod:with (compared-2, paperwork-7) punct (compared-2, ,-8) advmod (congratulated-10, then-9) dep (compared-2, congratulated-10) dobj (congratulated-10, him-11) case (reunion-16, on-12) det (family-14, the-13) nmod:poss (reunion-16, family-14) case (family-14, 's-15) nmod:on (congratulated-10, reunion-16) punct (compared-2, .-17) ",paperwork,7,"case (paperwork-7, with-5) nmod:poss (paperwork-7, their-6) nmod:with (compared-2, paperwork-7) ","compared his name with their paperwork , then congratulated him on",NN,[],,,,,[],[],[],,"[('with', 'compared', 2)]",['with'],[],['compared'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
and they are ready for me when I drag myself in after staying at the office until almost midnight the night before pushing the paperwork through .,and/and/CC they/they/PRP are/be/VBP ready/ready/JJ for/for/IN me/I/PRP when/when/WRB I/I/PRP drag/drag/VBP myself/myself/PRP in/in/IN after/after/IN staying/stay/VBG at/at/IN the/the/DT office/office/NN until/until/IN almost/almost/RB midnight/midnight/NN the/the/DT night/night/NN before/before/IN pushing/push/VBG the/the/DT paperwork/paperwork/NN through/through/IN ././. ,"ROOT (ROOT-0, ready-4) cc (ready-4, and-1) nsubj (ready-4, they-2) cop (ready-4, are-3) case (me-6, for-5) nmod:for (ready-4, me-6) advmod (drag-9, when-7) nsubj (drag-9, I-8) advcl (ready-4, drag-9) dobj (drag-9, myself-10) case (staying-13, in-11) mark (staying-13, after-12) dep (drag-9, staying-13) case (office-16, at-14) det (office-16, the-15) nmod:at (staying-13, office-16) case (midnight-19, until-17) advmod (midnight-19, almost-18) nmod:until (staying-13, midnight-19) det (night-21, the-20) dep (midnight-19, night-21) mark (pushing-23, before-22) advcl:before (staying-13, pushing-23) det (paperwork-25, the-24) dobj (pushing-23, paperwork-25) nmod (pushing-23, through-26) punct (ready-4, .-27) ",paperwork,25,"det (paperwork-25, the-24) dobj (pushing-23, paperwork-25) ",the night before pushing the paperwork through .,NN,[],pushing-23,push,VBG,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],before,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
I let the television create ambient noise while I worked through paperwork and cost analyses .,I/I/PRP let/let/VBP the/the/DT television/television/NN create/create/VB ambient/ambient/JJ noise/noise/NN while/while/IN I/I/PRP worked/work/VBD through/through/IN paperwork/paperwork/NN and/and/CC cost/cost/NN analyses/analysis/NNS ././. ,"ROOT (ROOT-0, let-2) nsubj (let-2, I-1) det (television-4, the-3) nsubj (create-5, television-4) ccomp (let-2, create-5) amod (noise-7, ambient-6) dobj (create-5, noise-7) mark (worked-10, while-8) nsubj (worked-10, I-9) advcl:while (create-5, worked-10) case (analyses-15, through-11) compound (analyses-15, paperwork-12) cc (paperwork-12, and-13) conj:and (paperwork-12, cost-14) compound (analyses-15, cost-14) nmod:through (worked-10, analyses-15) punct (let-2, .-16) ",paperwork,12,"compound (analyses-15, paperwork-12) cc (paperwork-12, and-13) conj:and (paperwork-12, cost-14) ",noise while I worked through paperwork and cost analyses .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'cost', 14)]",['and'],[cost-14],['analyses'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
", a banker named Levy in Montevideo , who- Otto Kriiger would swear to a judge- had tried to later alter the paperwork that the banker and Otto Kriiger had already legally signed concerning a loan Otto Kriiger had taken out to expand his ranch holdings in 1974 ( like some Argentines , Otto Kriiger often used '' rusito '' for Jew- a '' little Russian '' ; '' hijo de puta '' was- of course , and for him very much so- the equivalent of '' son of a bitch . '' )",",/,/, a/a/DT banker/banker/NN named/name/VBN Levy/Levy/NNP in/in/IN Montevideo/Montevideo/NNP ,/,/, who/who/WP -/-/: Otto/Otto/NNP Kriiger/Kriiger/NNP would/would/MD swear/swear/VB to/to/TO a/a/DT judge/judge/NN -/-/: had/have/VBD tried/try/VBN to/to/TO later/later/RB alter/alter/VB the/the/DT paperwork/paperwork/NN that/that/IN the/the/DT banker/banker/NN and/and/CC Otto/Otto/NNP Kriiger/Kriiger/NNP had/have/VBD already/already/RB legally/legally/RB signed/sign/VBN concerning/concern/VBG a/a/DT loan/loan/NN Otto/Otto/NNP Kriiger/Kriiger/NNP had/have/VBD taken/take/VBN out/out/RP to/to/TO expand/expand/VB his/he/PRP$ ranch/ranch/NN holdings/holding/NNS in/in/IN 1974/1974/CD -LRB-/-lrb-/-LRB- like/like/IN some/some/DT Argentines/argentine/NNS ,/,/, Otto/Otto/NNP Kriiger/Kriiger/NNP often/often/RB used/use/VBD ''/''/'' rusito/rusito/NN ''/''/'' for/for/IN Jew/jew/NN -/-/: a/a/DT ''/''/'' little/little/JJ Russian/russian/JJ ''/''/'' ;/;/: ''/''/'' hijo/hijo/FW de/de/FW puta/puta/FW ''/''/'' was/be/VBD -/-/: of/of/IN course/course/NN ,/,/, and/and/CC for/for/IN him/he/PRP very/very/RB much/much/RB so/so/IN -/-/: the/the/DT equivalent/equivalent/NN of/of/IN ''/''/'' son/son/NN of/of/IN a/a/DT bitch/bitch/NN ././. ''/''/'' -RRB-/-rrb-/-RRB- ","ROOT (ROOT-0, named-4) punct (named-4, ,-1) det (banker-3, a-2) nsubj (named-4, banker-3) dobj (named-4, Levy-5) case (Montevideo-7, in-6) nmod:in (Levy-5, Montevideo-7) nsubj (tried-20, Montevideo-7) nsubj (tried-20, Montevideo-7) nsubj:xsubj (alter-23, Montevideo-7) punct (Montevideo-7, ,-8) ref (Montevideo-7, who-9) punct (swear-14, --10) compound (Kriiger-12, Otto-11) nsubj (swear-14, Kriiger-12) aux (swear-14, would-13) parataxis (tried-20, swear-14) case (judge-17, to-15) det (judge-17, a-16) nmod:to (swear-14, judge-17) punct (swear-14, --18) aux (tried-20, had-19) acl:relcl (Montevideo-7, tried-20) acl:relcl (Montevideo-7, tried-20) conj:and (tried-20, tried-20) mark (alter-23, to-21) advmod (alter-23, later-22) xcomp (tried-20, alter-23) det (paperwork-25, the-24) dobj (alter-23, paperwork-25) mark (signed-35, that-26) det (banker-28, the-27) nsubj (signed-35, banker-28) cc (banker-28, and-29) compound (Kriiger-31, Otto-30) conj:and (banker-28, Kriiger-31) nsubj (signed-35, Kriiger-31) aux (signed-35, had-32) advmod (signed-35, already-33) advmod (signed-35, legally-34) ccomp (alter-23, signed-35) case (loan-38, concerning-36) det (loan-38, a-37) nmod:concerning (signed-35, loan-38) compound (Kriiger-40, Otto-39) dep (loan-38, Kriiger-40) aux (taken-42, had-41) acl (Kriiger-40, taken-42) compound:prt (taken-42, out-43) mark (expand-45, to-44) xcomp (taken-42, expand-45) nmod:poss (holdings-48, his-46) compound (holdings-48, ranch-47) dobj (expand-45, holdings-48) case (1974-50, in-49) nmod:in (holdings-48, 1974-50) punct (Kriiger-57, (-51) case (Argentines-54, like-52) det (Argentines-54, some-53) nmod:like (Kriiger-57, Argentines-54) punct (Kriiger-57, ,-55) compound (Kriiger-57, Otto-56) dep (holdings-48, Kriiger-57) advmod (used-59, often-58) acl:relcl (Kriiger-57, used-59) punct (used-59, ''-60) dobj (used-59, rusito-61) punct (used-59, ''-62) case (Jew-64, for-63) nmod:for (used-59, Jew-64) punct (Jew-64, --65) dep (Jew-64, a-66) punct (Jew-64, ''-67) amod (Russian-69, little-68) amod (holdings-48, Russian-69) punct (taken-42, ''-70) punct (loan-38, ;-71) punct (alter-23, ''-72) compound (puta-75, hijo-73) compound (puta-75, de-74) dobj (alter-23, puta-75) punct (puta-75, ''-76) acl:relcl (puta-75, was-77) punct (tried-20, --78) case (course-80, of-79) nmod:of (tried-20, course-80) punct (course-80, ,-81) cc (tried-20, and-82) case (him-84, for-83) nmod:for (tried-20, him-84) advmod (much-86, very-85) acl:relcl (him-84, much-86) advmod (much-86, so-87) punct (him-84, --88) det (equivalent-90, the-89) dep (him-84, equivalent-90) case (son-93, of-91) punct (son-93, ''-92) nmod:of (equivalent-90, son-93) case (bitch-96, of-94) det (bitch-96, a-95) nmod:of (equivalent-90, bitch-96) punct (him-84, .-97) punct (him-84, ''-98) punct (tried-20, )-99) ",paperwork,25,"det (paperwork-25, the-24) dobj (alter-23, paperwork-25) ",later alter the paperwork that the banker and Otto Kriiger had,NN,[],alter-23,alter,VB,object,['later'],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
